Country,Year,fertility,life,population,child_mortality,gdp,region
Australia,1973,2.49,72.1,13472175,19.4,21185,East Asia & Pacific
Australia,1974,2.32,71.9,13690285,18.4,21383,East Asia & Pacific
Australia,1975,2.15,72.8,13889696,17.3,21708,East Asia & Pacific
Australia,1976,2.06,72.9,14067994,16.2,22372,East Asia & Pacific
Australia,1977,2.01,73.5,14227905,15.3,22373,East Asia & Pacific
Australia,1978,1.95,73.9,14379565,14.4,22763,East Asia & Pacific
Australia,1979,1.91,74.4,14536839,13.6,23697,East Asia & Pacific
Australia,1980,1.89,74.6,14709918,13.0,23872,East Asia & Pacific
Australia,1981,1.94,75.0,14901610,12.5,24308,East Asia & Pacific
Australia,1982,1.93,74.7,15109659,12.2,23884,East Asia & Pacific
Australia,1983,1.92,75.6,15332790,11.9,23584,East Asia & Pacific
Australia,1984,1.84,76.0,15567927,11.6,24934,East Asia & Pacific
Australia,1985,1.92,75.5,15812088,11.3,25875,East Asia & Pacific
Australia,1986,1.87,76.1,16066496,11.0,26057,East Asia & Pacific
Australia,1987,1.85,76.3,16330369,10.6,26969,East Asia & Pacific
Australia,1988,1.83,76.4,16596096,10.2,27757,East Asia & Pacific
Australia,1989,1.84,76.5,16853690,9.7,28556,East Asia & Pacific
Australia,1990,1.90,77.1,17096153,9.2,28604,East Asia & Pacific
Australia,1991,1.85,77.5,17320633,8.6,28122,East Asia & Pacific
Australia,1992,1.89,77.5,17529469,8.1,27895,East Asia & Pacific
Australia,1993,1.86,78.1,17727413,7.7,28732,East Asia & Pacific
Australia,1994,1.84,78.1,17921818,7.3,29580,East Asia & Pacific
Australia,1995,1.82,78.5,18118416,7.0,30359,East Asia & Pacific
Australia,1996,1.80,78.5,18319637,6.8,31145,East Asia & Pacific
Australia,1997,1.78,78.8,18525153,6.6,32013,East Asia & Pacific
Australia,1998,1.76,79.3,18734878,6.5,33085,East Asia & Pacific
Australia,1999,1.76,79.5,18947894,6.4,34346,East Asia & Pacific
Australia,2000,1.76,79.9,19164351,6.2,35253,East Asia & Pacific
Australia,2001,1.73,80.3,19382188,6.1,35452,East Asia & Pacific
Australia,2002,1.76,80.3,19604051,6.0,36375,East Asia & Pacific
Australia,2003,1.75,80.7,19840120,5.9,37035,East Asia & Pacific
Australia,2004,1.76,81.0,20103822,5.9,38130,East Asia & Pacific
Australia,2005,1.79,81.4,20403520,5.7,38840,East Asia & Pacific
Australia,2006,1.82,81.6,20744295,5.6,39416,East Asia & Pacific
Australia,2007,1.92,81.7,21119988,5.4,40643,East Asia & Pacific
Australia,2008,1.96,81.6,21513817,5.2,41312,East Asia & Pacific
Australia,2009,1.90,81.9,21902300,5.0,41170,East Asia & Pacific
Australia,2010,1.89,82.1,22268384,4.8,41330,East Asia & Pacific
Australia,2011,1.88,82.2,22605732,4.5,41706,East Asia & Pacific
Australia,2012,1.89,82.4,22918688,4.2,42522,East Asia & Pacific
Australia,2013,1.88,82.5,23213944,4.0,42840,East Asia & Pacific
Austria,1964,2.80,70.2,7220812,34.2,13915,Europe & Central Asia
Austria,1965,2.70,70.0,7268015,32.7,14213,Europe & Central Asia
Austria,1966,2.66,70.3,7312775,31.5,14898,Europe & Central Asia
Austria,1967,2.62,70.1,7355039,30.5,15228,Europe & Central Asia
Austria,1968,2.59,70.3,7394601,29.8,15814,Europe & Central Asia
Austria,1969,2.49,70.1,7431574,29.3,16743,Europe & Central Asia
Austria,1970,2.29,70.1,7465908,29.0,17865,Europe & Central Asia
Austria,1971,2.20,70.3,7497731,28.7,18698,Europe & Central Asia
Austria,1972,2.09,70.6,7526469,28.0,19747,Europe & Central Asia
Austria,1973,1.94,71.2,7550638,26.8,20602,Europe & Central Asia
Austria,1974,1.91,71.2,7568347,25.1,21381,Europe & Central Asia
Austria,1975,1.83,71.3,7578498,23.1,21364,Europe & Central Asia
Austria,1976,1.69,71.8,7580564,21.1,22385,Europe & Central Asia
Austria,1977,1.63,72.2,7575669,19.4,23427,Europe & Central Asia
Austria,1978,1.60,72.3,7566450,18.1,23364,Europe & Central Asia
Austria,1979,1.60,72.6,7556551,17.1,24684,Europe & Central Asia
Austria,1980,1.65,72.7,7548798,16.3,25259,Europe & Central Asia
Austria,1981,1.67,73.0,7544359,15.5,25187,Europe & Central Asia
Austria,1982,1.66,73.2,7543194,14.8,25637,Europe & Central Asia
Austria,1983,1.56,73.3,7545472,14.1,26435,Europe & Central Asia
Austria,1984,1.52,73.8,7550960,13.3,26522,Europe & Central Asia
Austria,1985,1.47,74.0,7559621,12.6,27100,Europe & Central Asia
Austria,1986,1.45,74.5,7570906,11.8,27707,Europe & Central Asia
Austria,1987,1.43,74.9,7585345,11.1,28136,Europe & Central Asia
Austria,1988,1.45,75.4,7605095,10.5,28951,Europe & Central Asia
Austria,1989,1.45,75.5,7632984,10.0,30067,Europe & Central Asia
Austria,1990,1.46,75.8,7670513,9.5,31053,Europe & Central Asia
Austria,1991,1.51,75.8,7719577,9.0,31802,Europe & Central Asia
Austria,1992,1.51,76.0,7778255,8.5,32113,Europe & Central Asia
Austria,1993,1.50,76.3,7839625,8.0,32017,Europe & Central Asia
Austria,1994,1.47,76.6,7894229,7.4,32660,Europe & Central Asia
Austria,1995,1.42,76.8,7935624,6.8,33480,Europe & Central Asia
Austria,1996,1.45,77.1,7960464,6.4,34237,Europe & Central Asia
Austria,1997,1.39,77.5,7971553,6.0,34952,Europe & Central Asia
Austria,1998,1.37,77.9,7976117,5.8,36157,Europe & Central Asia
Austria,1999,1.34,78.1,7984694,5.6,37382,Europe & Central Asia
Austria,2000,1.37,78.3,8004712,5.5,38548,Europe & Central Asia
Austria,2001,1.33,78.8,8038480,5.4,38919,Europe & Central Asia
Austria,2002,1.39,79.0,8083059,5.3,39370,Europe & Central Asia
Austria,2003,1.38,79.0,8134235,5.2,39475,Europe & Central Asia
Austria,2004,1.42,79.5,8185553,5.0,40292,Europe & Central Asia
Austria,2005,1.41,79.6,8232196,4.9,40875,Europe & Central Asia
Austria,2006,1.41,80.1,8273208,4.8,42036,Europe & Central Asia
Austria,2007,1.38,80.3,8309783,4.6,43418,Europe & Central Asia
Austria,2008,1.41,80.5,8341806,4.6,43952,Europe & Central Asia
Austria,2009,1.39,80.4,8369639,4.5,42171,Europe & Central Asia
Austria,2010,1.44,80.6,8393644,4.4,42861,Europe & Central Asia
Austria,2011,1.44,80.8,8413429,4.2,44029,Europe & Central Asia
Austria,2012,1.46,81.0,8428915,4.0,44216,Europe & Central Asia
Austria,2013,1.47,81.1,8441263,3.9,44059,Europe & Central Asia
Azerbaijan,1964,5.47,62.7,4440733,93.6,5751,Europe & Central Asia
Azerbaijan,1965,5.35,63.1,4574500,90.2,6012,Europe & Central Asia
Azerbaijan,1966,5.21,63.5,4702919,86.9,6241,Europe & Central Asia
Azerbaijan,1967,5.06,63.9,4826262,83.5,6458,Europe & Central Asia
Azerbaijan,1968,4.90,64.3,4944932,80.4,6778,Europe & Central Asia
Azerbaijan,1969,4.75,64.7,5059921,77.4,6819,Europe & Central Asia
Azerbaijan,1970,4.61,65.0,5172002,75.1,7285,Europe & Central Asia
Azerbaijan,1971,4.48,65.3,5281238,72.9,7416,Europe & Central Asia
Azerbaijan,1972,4.35,65.5,5387375,71.4,7395,Europe & Central Asia
Azerbaijan,1973,4.22,65.5,5490572,74.4,7952,Europe & Central Asia
Azerbaijan,1974,4.08,65.6,5591016,77.6,8076,Europe & Central Asia
Azerbaijan,1975,3.95,65.5,5688997,80.9,7994,Europe & Central Asia
Azerbaijan,1976,3.81,65.4,5784587,84.3,8263,Europe & Central Asia
Azerbaijan,1977,3.68,65.3,5878259,87.9,8351,Europe & Central Asia
Azerbaijan,1978,3.54,65.1,5971198,91.6,8456,Europe & Central Asia
Azerbaijan,1979,3.41,65.0,6064905,95.5,8315,Europe & Central Asia
Azerbaijan,1980,3.29,65.0,6160502,120.9,8228,Europe & Central Asia
Azerbaijan,1981,3.18,65.0,6258490,120.5,8205,Europe & Central Asia
Azerbaijan,1982,3.09,65.1,6358780,108.2,8307,Europe & Central Asia
Azerbaijan,1983,3.03,65.3,6461139,105.7,8469,Europe & Central Asia
Azerbaijan,1984,2.98,65.5,6565062,103.3,8466,Europe & Central Asia
Azerbaijan,1985,2.95,65.7,6670151,101.1,8435,Europe & Central Asia
Azerbaijan,1986,2.95,65.8,6775858,99.0,8673,Europe & Central Asia
Azerbaijan,1987,2.95,65.8,6882160,97.2,8679,Europe & Central Asia
Azerbaijan,1988,2.96,65.6,6989708,95.8,8760,Europe & Central Asia
Azerbaijan,1989,2.97,65.2,7099449,94.9,8814,Europe & Central Asia
Azerbaijan,1990,2.97,64.9,7211692,94.7,8513,Europe & Central Asia
Azerbaijan,1991,2.94,64.5,7327570,95.0,8323,Europe & Central Asia
Azerbaijan,1992,2.88,64.2,7445925,95.4,6346,Europe & Central Asia
Azerbaijan,1993,2.80,64.2,7562075,95.7,4806,Europe & Central Asia
Azerbaijan,1994,2.69,64.3,7669735,95.5,3808,Europe & Central Asia
Azerbaijan,1995,2.56,64.6,7764798,94.3,3320,Europe & Central Asia
Azerbaijan,1996,2.43,65.0,7845310,92.1,3329,Europe & Central Asia
Azerbaijan,1997,2.30,65.5,7913692,88.6,3488,Europe & Central Asia
Azerbaijan,1998,2.19,66.0,7975648,84.2,3801,Europe & Central Asia
Azerbaijan,1999,2.11,66.4,8039312,79.3,4047,Europe & Central Asia
Azerbaijan,2000,2.05,66.9,8110723,74.0,4459,Europe & Central Asia
Azerbaijan,2001,2.01,67.2,8191464,68.8,4863,Europe & Central Asia
Azerbaijan,2002,2.00,67.7,8280252,63.8,5338,Europe & Central Asia
Azerbaijan,2003,1.99,68.1,8376733,59.3,5891,Europe & Central Asia
Azerbaijan,2004,1.99,68.6,8479668,55.2,6435,Europe & Central Asia
Azerbaijan,2005,1.99,69.0,8587902,51.7,8052,Europe & Central Asia
Azerbaijan,2006,1.99,69.5,8701719,48.6,10711,Europe & Central Asia
Azerbaijan,2007,1.99,69.8,8821012,45.8,13243,Europe & Central Asia
Azerbaijan,2008,1.99,70.1,8943600,43.3,14365,Europe & Central Asia
Azerbaijan,2009,1.98,70.4,9066604,41.0,15394,Europe & Central Asia
Azerbaijan,2010,1.97,70.5,9187783,39.0,15950,Europe & Central Asia
Azerbaijan,2011,1.96,70.6,9306023,37.3,15754,Europe & Central Asia
Azerbaijan,2012,1.94,70.7,9421233,35.7,15888,Europe & Central Asia
Azerbaijan,2013,1.92,70.8,9533445,34.2,16593,Europe & Central Asia
Bahamas,1964,4.22,64.2,133709,48.6,18160,America
Bahamas,1965,4.06,64.5,140063,42.8,19156,America
Bahamas,1966,3.89,64.8,146379,37.8,20007,America
Bahamas,1967,3.75,65.1,152623,33.3,21048,America
Bahamas,1968,3.64,65.4,158644,29.4,21975,America
Bahamas,1969,3.57,65.7,164263,30.0,23154,America
Bahamas,1970,3.53,65.9,169367,30.6,21210,America
Bahamas,1971,3.50,66.2,173875,31.2,21018,America
Bahamas,1972,3.47,66.5,177849,31.7,19856,America
Bahamas,1973,3.41,66.8,181490,32.1,20957,America
Bahamas,1974,3.33,67.0,185091,32.2,17127,America
Bahamas,1975,3.23,67.3,188870,32.2,14320,America
Bahamas,1976,3.14,67.6,192885,31.9,14767,America
Bahamas,1977,3.06,67.8,197090,31.5,15790,America
Bahamas,1978,3.01,68.1,201474,31.0,17660,America
Bahamas,1979,2.99,68.3,205990,30.5,21812,America
Bahamas,1980,2.99,68.5,210600,29.9,22747,America
Bahamas,1981,2.99,68.8,215330,29.4,21634,America
Bahamas,1982,2.99,69.0,220188,28.9,22519,America
Bahamas,1983,2.97,69.2,225083,28.6,23560,America
Bahamas,1984,2.92,69.4,229899,28.2,23646,America
Bahamas,1985,2.86,69.7,234553,27.9,24154,America
Bahamas,1986,2.79,69.9,238989,27.3,24343,America
Bahamas,1987,2.73,70.1,243236,26.5,24818,America
Bahamas,1988,2.68,70.3,247409,25.6,24959,America
Bahamas,1989,2.65,70.5,251671,24.6,25109,America
Bahamas,1990,2.64,70.7,256128,23.5,24281,America
Bahamas,1991,2.63,70.9,260845,22.5,22841,America
Bahamas,1992,2.62,71.0,265761,21.6,21555,America
Bahamas,1993,2.60,71.1,270701,20.6,21222,America
Bahamas,1994,2.57,71.2,275426,19.6,21516,America
Bahamas,1995,2.51,71.4,279774,18.7,22119,America
Bahamas,1996,2.44,71.5,283677,17.8,22758,America
Bahamas,1997,2.36,71.6,287217,17.0,22971,America
Bahamas,1998,2.26,71.9,290571,16.4,23799,America
Bahamas,1999,2.17,72.1,293988,15.9,25193,America
Bahamas,2000,2.07,72.4,297651,15.7,25858,America
Bahamas,2001,1.99,72.7,301606,15.5,26078,America
Bahamas,2002,1.92,73.0,305801,15.5,26260,America
Bahamas,2003,1.88,73.3,310201,15.4,25387,America
Bahamas,2004,1.86,73.5,314739,15.4,25073,America
Bahamas,2005,1.85,73.8,319358,15.3,25397,America
Bahamas,2006,1.86,74.0,324066,15.1,25530,America
Bahamas,2007,1.88,74.2,328861,14.8,25412,America
Bahamas,2008,1.89,74.4,333661,14.5,24373,America
Bahamas,2009,1.90,74.6,338358,14.2,22950,America
Bahamas,2010,1.90,74.8,342877,13.9,22915,America
Bahamas,2011,1.90,74.9,347176,13.5,22689,America
Bahamas,2012,1.89,75.1,351275,13.2,22841,America
Bahamas,2013,1.89,75.2,355233,12.8,22518,America
Bahrain,1964,7.19,57.2,181833,138.9,24751,Middle East & North Africa
Bahrain,1965,7.17,58.4,186351,126.3,25662,Middle East & North Africa
Bahrain,1966,7.10,59.5,190734,114.7,26651,Middle East & North Africa
Bahrain,1967,7.00,60.6,195111,104.0,27726,Middle East & North Africa
Bahrain,1968,6.86,61.6,199818,94.1,28802,Middle East & North Africa
Bahrain,1969,6.69,62.6,205291,85.0,29943,Middle East & North Africa
Bahrain,1970,6.50,63.5,211878,76.8,31232,Middle East & North Africa
Bahrain,1971,6.29,64.3,219532,69.3,31102,Middle East & North Africa
Bahrain,1972,6.09,65.0,228255,62.7,33824,Middle East & North Africa
Bahrain,1973,5.90,65.8,238468,56.9,35688,Middle East & North Africa
Bahrain,1974,5.72,66.4,250683,51.8,36456,Middle East & North Africa
Bahrain,1975,5.56,67.0,265160,47.4,33509,Middle East & North Africa
Bahrain,1976,5.41,67.6,282245,43.6,41062,Middle East & North Africa
Bahrain,1977,5.28,68.2,301559,40.2,40589,Middle East & North Africa
Bahrain,1978,5.16,68.7,321751,37.2,36597,Middle East & North Africa
Bahrain,1979,5.04,69.1,340980,34.6,40292,Middle East & North Africa
Bahrain,1980,4.92,69.5,357957,32.3,44996,Middle East & North Africa
Bahrain,1981,4.80,70.0,372074,30.3,42034,Middle East & North Africa
Bahrain,1982,4.69,70.3,383785,28.6,38841,Middle East & North Africa
Bahrain,1983,4.58,70.7,394164,27.2,38395,Middle East & North Africa
Bahrain,1984,4.47,71.0,404829,25.9,41099,Middle East & North Africa
Bahrain,1985,4.36,71.2,416929,24.9,32131,Middle East & North Africa
Bahrain,1986,4.25,71.5,430845,24.2,29586,Middle East & North Africa
Bahrain,1987,4.13,71.7,446142,23.6,28401,Middle East & North Africa
Bahrain,1988,4.00,72.0,462184,23.3,31346,Middle East & North Africa
Bahrain,1989,3.87,72.2,477995,23.2,32515,Middle East & North Africa
Bahrain,1990,3.74,72.4,492891,23.0,35398,Middle East & North Africa
Bahrain,1991,3.60,72.6,506685,22.7,38315,Middle East & North Africa
Bahrain,1992,3.47,72.8,519696,22.0,39854,Middle East & North Africa
Bahrain,1993,3.34,73.0,532362,21.0,43894,Middle East & North Africa
Bahrain,1994,3.21,73.2,545329,19.6,42712,Middle East & North Africa
Bahrain,1995,3.10,73.4,559069,18.1,43244,Middle East & North Africa
Bahrain,1996,3.01,73.7,574914,16.6,43781,Middle East & North Africa
Bahrain,1997,2.93,73.9,592986,15.2,43798,Middle East & North Africa
Bahrain,1998,2.86,74.1,611237,14.1,44399,Middle East & North Africa
Bahrain,1999,2.81,74.3,626765,13.2,44619,Middle East & North Africa
Bahrain,2000,2.77,74.5,638193,12.6,45063,Middle East & North Africa
Bahrain,2001,2.72,74.7,642510,12.1,44169,Middle East & North Africa
Bahrain,2002,2.67,74.9,642070,11.8,43654,Middle East & North Africa
Bahrain,2003,2.60,75.1,647164,11.5,43914,Middle East & North Africa
Bahrain,2004,2.53,75.2,671760,11.2,44206,Middle East & North Africa
Bahrain,2005,2.45,75.4,724807,10.9,44031,Middle East & North Africa
Bahrain,2006,2.37,75.6,811410,10.5,43358,Middle East & North Africa
Bahrain,2007,2.29,75.8,925733,10.0,43251,Middle East & North Africa
Bahrain,2008,2.23,75.9,1052359,9.4,42507,Middle East & North Africa
Bahrain,2009,2.18,76.1,1169578,8.8,40825,Middle East & North Africa
Bahrain,2010,2.14,76.2,1261835,8.3,40553,Middle East & North Africa
Bahrain,2011,2.12,76.3,1323535,7.8,40083,Middle East & North Africa
Bahrain,2012,2.09,76.5,1359485,7.3,40732,Middle East & North Africa
Bahrain,2013,2.08,76.6,1377273,6.9,42444,Middle East & North Africa
Bangladesh,1964,6.85,49.3,56071080,240.4,1138,South Asia
Bangladesh,1965,6.88,49.7,57791778,236.0,1177,South Asia
Bangladesh,1966,6.90,49.7,59681186,232.3,1169,South Asia
Bangladesh,1967,6.92,49.5,61702785,229.4,1122,South Asia
Bangladesh,1968,6.94,49.0,63703327,227.1,1202,South Asia
Bangladesh,1969,6.95,48.3,65474474,225.4,1195,South Asia
Bangladesh,1970,6.95,47.6,66881158,224.1,1226,South Asia
Bangladesh,1971,6.94,47.0,67849312,223.0,1142,South Asia
Bangladesh,1972,6.93,46.9,68461849,222.0,986,South Asia
Bangladesh,1973,6.90,47.2,68933357,220.7,971,South Asia
Bangladesh,1974,6.87,47.9,69567500,219.1,1069,South Asia
Bangladesh,1975,6.82,49.1,70582168,217.1,1035,South Asia
Bangladesh,1976,6.76,50.4,72053923,214.5,1059,South Asia
Bangladesh,1977,6.68,51.8,73915723,211.2,1038,South Asia
Bangladesh,1978,6.59,53.1,76066342,207.4,1082,South Asia
Bangladesh,1979,6.48,54.1,78342736,203.3,1101,South Asia
Bangladesh,1980,6.36,54.9,80624423,198.9,1079,South Asia
Bangladesh,1981,6.22,55.4,82883616,194.2,1085,South Asia
Bangladesh,1982,6.06,55.9,85156396,189.4,1071,South Asia
Bangladesh,1983,5.89,56.4,87459802,184.4,1097,South Asia
Bangladesh,1984,5.71,56.9,89828434,179.1,1131,South Asia
Bangladesh,1985,5.52,57.4,92283598,173.5,1142,South Asia
Bangladesh,1986,5.33,57.9,94825499,167.7,1169,South Asia
Bangladesh,1987,5.13,58.4,97429290,161.8,1196,South Asia
Bangladesh,1988,4.93,59.0,100062322,155.8,1208,South Asia
Bangladesh,1989,4.74,59.5,102681627,149.7,1216,South Asia
Bangladesh,1990,4.55,60.0,105256026,143.7,1274,South Asia
Bangladesh,1991,4.37,60.5,107768749,137.7,1287,South Asia
Bangladesh,1992,4.20,61.1,110225555,131.7,1327,South Asia
Bangladesh,1993,4.03,61.6,112645460,125.8,1360,South Asia
Bangladesh,1994,3.88,62.1,115059015,119.9,1383,South Asia
Bangladesh,1995,3.73,62.7,117486952,114.2,1424,South Asia
Bangladesh,1996,3.60,63.2,119928682,108.6,1457,South Asia
Bangladesh,1997,3.47,63.8,122370403,103.2,1492,South Asia
Bangladesh,1998,3.35,64.3,124803351,97.9,1538,South Asia
Bangladesh,1999,3.23,64.8,127214841,92.8,1579,South Asia
Bangladesh,2000,3.12,65.3,129592275,88.0,1632,South Asia
Bangladesh,2001,3.01,65.8,131944584,83.5,1685,South Asia
Bangladesh,2002,2.91,66.2,134266428,79.0,1721,South Asia
Bangladesh,2003,2.80,66.7,136514768,74.8,1774,South Asia
Bangladesh,2004,2.70,67.1,138633401,70.7,1840,South Asia
Bangladesh,2005,2.61,67.5,140587922,66.8,1934,South Asia
Bangladesh,2006,2.52,67.9,142353501,63.0,2038,South Asia
Bangladesh,2007,2.44,68.3,143956805,59.4,2158,South Asia
Bangladesh,2008,2.38,68.6,145478300,55.9,2265,South Asia
Bangladesh,2009,2.32,69.0,147030145,52.6,2355,South Asia
Bangladesh,2010,2.28,69.4,148692131,49.6,2459,South Asia
Bangladesh,2011,2.24,69.9,150493658,46.7,2589,South Asia
Bangladesh,2012,2.21,70.3,152408774,44.0,2725,South Asia
Bangladesh,2013,2.18,70.7,154393847,41.6,2853,South Asia
Barbados,1964,4.09,62.8,234455,64.7,5681,America
Barbados,1965,3.96,63.2,235271,61.3,6309,America
Barbados,1966,3.81,63.6,235912,58.2,6544,America
Barbados,1967,3.64,64.0,236443,55.5,7223,America
Barbados,1968,3.46,64.4,236974,53.0,7705,America
Barbados,1969,3.28,64.8,237657,50.5,8261,America
Barbados,1970,3.11,65.2,238593,48.1,9013,America
Barbados,1971,2.95,65.5,239841,45.8,9109,America
Barbados,1972,2.79,65.9,241345,43.4,9148,America
Barbados,1973,2.65,66.2,242949,41.1,9277,America
Barbados,1974,2.51,66.5,244433,38.9,10465,America
Barbados,1975,2.39,66.8,245646,36.7,10203,America
Barbados,1976,2.29,67.1,246523,34.6,10605,America
Barbados,1977,2.20,67.5,247128,32.6,10981,America
Barbados,1978,2.12,67.8,247589,30.6,11501,America
Barbados,1979,2.06,68.1,248101,28.9,12364,America
Barbados,1980,2.00,68.4,248796,27.2,12885,America
Barbados,1981,1.96,68.7,249716,25.8,12557,America
Barbados,1982,1.92,69.0,250809,24.6,11845,America
Barbados,1983,1.89,69.3,252017,23.6,11793,America
Barbados,1984,1.86,69.5,253244,22.8,12097,America
Barbados,1985,1.83,69.8,254419,22.0,12115,America
Barbados,1986,1.81,70.1,255532,21.2,12619,America
Barbados,1987,1.78,70.3,256602,20.4,12828,America
Barbados,1988,1.77,70.6,257621,19.5,13162,America
Barbados,1989,1.75,70.8,258588,18.7,13524,America
Barbados,1990,1.74,71.1,259501,17.9,12992,America
Barbados,1991,1.73,71.3,260351,17.2,12573,America
Barbados,1992,1.73,71.5,261136,16.6,11911,America
Barbados,1993,1.73,71.8,261885,16.1,11995,America
Barbados,1994,1.72,72.0,262637,15.7,12437,America
Barbados,1995,1.73,72.2,263416,15.5,12587,America
Barbados,1996,1.73,72.4,264237,15.4,12783,America
Barbados,1997,1.74,72.6,265088,15.5,13564,America
Barbados,1998,1.75,72.8,265941,15.7,14081,America
Barbados,1999,1.76,72.9,266758,16.0,14400,America
Barbados,2000,1.77,73.1,267511,16.3,14677,America
Barbados,2001,1.78,73.3,268192,16.6,14244,America
Barbados,2002,1.79,73.5,268813,16.8,14275,America
Barbados,2003,1.80,73.7,269389,16.8,14485,America
Barbados,2004,1.81,73.8,269947,16.7,14620,America
Barbados,2005,1.82,74.0,270503,16.5,15128,America
Barbados,2006,1.82,74.2,271062,16.2,15913,America
Barbados,2007,1.83,74.4,271618,15.8,16099,America
Barbados,2008,1.83,74.5,272180,15.4,16075,America
